מפעל,רכיב עלות,סוג תמחיר,מרכז עבודה,תאריך עדכון, עלות לסוג תמחיר 1 , עלות לסוג תמחיר 5 , עלות לסוג תמחיר 6 ,עלות לסוג תמחיר 7,מחלקה,,,
100,B11,5,WC380848,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC380851,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC380854,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC380855,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC385383,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC385391,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC385403,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC834696,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC865850,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC865851,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC865852,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC916465,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC916466,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC916498,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC916499,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC916514,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC920871,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC920891,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC926625,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC936677,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC940341,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC940351,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC940651,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC940661,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC960187,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC960211,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC960841,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC968714,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC970311,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC970851,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC978823,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC980311,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC980329,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC980333,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC980363,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC981272,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC999076,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBABY01,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBABY02,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBDT1Z,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY01,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY02,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY03,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY04,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY05,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY06,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY07,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY08,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY09,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY10,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY11,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY12,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY13,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY14,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY15,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY16,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY17,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY18,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY19,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY19,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY20,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODY20,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODYAL,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCBODYLB,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCHLBGXL,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCHNDL01,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCHNDL02,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCHNDL03,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCHNDL04,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCHNDL05,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCHNDL06,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCHNDL07,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCHNDL08,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCHNDL09,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCHNDLAL,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCPLUG01,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCPLUG02,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCPLUG11,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCPLUG12,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WCROTO36,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WVBODYLB,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WZ220559,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC380866,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC390877,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC390882,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC390883,, -   , 27.79 ,,,תבניות,,,
100,B11,5,WC390884,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC390882,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC390882,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC390882,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC390882,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC390882,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC390882,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC390883,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC390883,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC390883,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC390883,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC390883,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC390883,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC390884,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC390884,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC390884,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC390884,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC390884,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC390884,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400893,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400893,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400893,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400893,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400893,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400893,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC200470,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC200031,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC200031,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC200031,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC200031,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC200031,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC395431,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC395431,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC395431,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC395431,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC395431,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC395431,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400887,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400887,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400887,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400887,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400887,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400887,, -   , 27.79 ,,,תבניות,,,
100,B09,1,WC750,, 80.44 , -   ,,,עבודה ידנית,,,
100,B11,1,WC750,, 99.20 , -   ,,,עבודה ידנית,,,
100,B09,5,WC750,, -   , 24.75 ,,,עבודה ידנית,,,
100,B11,5,WC750,, -   , 30.52 ,,,עבודה ידנית,,,
100,B01,1,WC400064,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400064,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400064,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400064,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400064,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400064,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400888,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400888,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400888,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400888,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400888,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400888,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC401244,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC401244,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC401244,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC401244,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC401244,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC401244,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC410913,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC410913,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC410913,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC410913,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC410913,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC410913,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC410914,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC410914,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC410914,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC410914,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC410914,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC410914,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400001,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400001,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400001,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400001,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400001,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400001,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400002,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400002,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400002,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400002,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400002,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400002,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400003,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400003,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400003,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400003,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400003,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400003,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400004,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400004,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400004,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400004,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400004,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400004,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400005,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400005,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400005,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400005,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400005,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400005,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400006,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400006,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400006,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400006,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400006,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400006,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400007,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400007,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400007,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400007,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400007,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400007,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400008,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400008,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400008,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400008,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400008,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400008,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400009,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400009,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400009,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400009,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400009,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400009,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400010,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400010,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400010,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400010,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400010,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400010,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400897,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400897,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400897,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400897,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400897,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400897,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400909,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400909,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400909,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400909,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400909,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400909,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC400083,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC400083,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC400083,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC400083,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC400083,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC400083,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC415552,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC415552,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC415552,, 3.88 , -   ,,,תבניות,,,
100,B11,1,WC415552,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC415552,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC415556,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC415556,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC415556,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC415556,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC415556,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC415556,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC274599,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC274599,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC274599,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC274599,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC274599,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC274599,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WZ274599,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WZ274599,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WZ274599,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WZ274599,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WZ274599,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WZ274599,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC390741,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC390741,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC390741,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC390741,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC390741,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC390741,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WC390885,, 7.00 , -   ,,,תבניות,,,
100,B01,5,WC390885,, -   , 2.17 ,,,תבניות,,,
100,B12,1,WC390885,, 3.88 , -   ,,,תבניות,,,
100,B12,5,WC390885,, -   , 1.20 ,,,תבניות,,,
100,B11,1,WC390885,, 90.31 , -   ,,,תבניות,,,
100,B11,5,WC390885,, -   , 27.79 ,,,תבניות,,,
100,B01,1,WCINJ175,, 22.93 , -   ,,,הזרקה,,,
100,B01,5,WCINJ175,, -   , 7.10 ,,,הזרקה,,,
100,B09,1,WCINJ175,, 125.52 , -   ,,,הזרקה,,,
100,B09,5,WCINJ175,, -   , 38.62 ,,,הזרקה,,,
100,B11,1,WCINJ175,, 95.72 , -   ,,,הזרקה,,,
100,B11,5,WCINJ175,, -   , 29.45 ,,,הזרקה,,,
100,B12,1,WCINJ175,, 12.71 , -   ,,,הזרקה,,,
100,B12,5,WCINJ175,, -   , 3.93 ,,,הזרקה,,,
100,B01,1,WCINJ176,, 22.93 , -   ,,,הזרקה,,,
100,B01,5,WCINJ176,, -   , 7.10 ,,,הזרקה,,,
100,B09,1,WCINJ176,, 125.52 , -   ,,,הזרקה,,,
100,B09,5,WCINJ176,, -   , 38.62 ,,,הזרקה,,,
100,B11,1,WCINJ176,, 95.72 , -   ,,,הזרקה,,,
100,B11,5,WCINJ176,, -   , 29.45 ,,,הזרקה,,,
100,B12,1,WCINJ176,, 12.71 , -   ,,,הזרקה,,,
100,B12,5,WCINJ176,, -   , 3.93 ,,,הזרקה,,,
100,B01,1,WCINJBC1,, 22.93 , -   ,,,הזרקה,,,
100,B01,5,WCINJBC1,, -   , 7.10 ,,,הזרקה,,,
100,B09,1,WCINJBC1,, 125.52 , -   ,,,הזרקה,,,
100,B09,5,WCINJBC1,, -   , 38.62 ,,,הזרקה,,,
100,B11,1,WCINJBC1,, 95.72 , -   ,,,הזרקה,,,
100,B11,5,WCINJBC1,, -   , 29.45 ,,,הזרקה,,,
100,B12,1,WCINJBC1,, 12.71 , -   ,,,הזרקה,,,
100,B12,5,WCINJBC1,, -   , 3.93 ,,,הזרקה,,,
100,B01,1,WCINJBD1,, 22.93 , -   ,,,הזרקה,,,
100,B01,5,WCINJBD1,, -   , 7.10 ,,,הזרקה,,,
100,B09,1,WCINJBD1,, 125.52 , -   ,,,הזרקה,,,
100,B09,5,WCINJBD1,, -   , 38.62 ,,,הזרקה,,,
100,B11,1,WCINJBD1,, 95.72 , -   ,,,הזרקה,,,
100,B11,5,WCINJBD1,, -   , 29.45 ,,,הזרקה,,,
100,B12,1,WCINJBD1,, 12.71 , -   ,,,הזרקה,,,
100,B12,5,WCINJBD1,, -   , 3.93 ,,,הזרקה,,,
100,B09,1,WC778,, 80.44 , -   ,,,הרכבות ידניות,,,
100,B09,5,WC778,, -   , 24.75 ,,,הרכבות ידניות,,,
100,B11,1,WC778,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,5,WC778,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B12,1,WC778,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,5,WC778,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B01,1,WC660,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC660,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC660,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC660,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B11,1,WC660,, 73.65 , -   ,,,חצי אוטומטית דלתון,,,
100,B11,5,WC660,, -   , 22.66 ,,,חצי אוטומטית דלתון,,,
100,B12,1,WC660,, 3.88 , -   ,,,חצי אוטומטית דלתון,,,
100,B12,5,WC660,, -   , 1.20 ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC661,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC661,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC661,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC661,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B11,1,WC661,, 73.65 , -   ,,,חצי אוטומטית דלתון,,,
100,B11,5,WC661,, -   , 22.66 ,,,חצי אוטומטית דלתון,,,
100,B12,1,WC661,, 3.88 , -   ,,,חצי אוטומטית דלתון,,,
100,B12,5,WC661,, -   , 1.20 ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC662,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC662,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC662,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC662,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B11,1,WC662,, 73.65 , -   ,,,חצי אוטומטית דלתון,,,
100,B11,5,WC662,, -   , 22.66 ,,,חצי אוטומטית דלתון,,,
100,B12,1,WC662,, 3.88 , -   ,,,חצי אוטומטית דלתון,,,
100,B12,5,WC662,, -   , 1.20 ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC663,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC663,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC663,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC663,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B11,1,WC663,, 73.65 , -   ,,,חצי אוטומטית דלתון,,,
100,B11,5,WC663,, -   , 22.66 ,,,חצי אוטומטית דלתון,,,
100,B12,1,WC663,, 3.88 , -   ,,,חצי אוטומטית דלתון,,,
100,B12,5,WC663,, -   , 1.20 ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC270,, 7.00 , -   ,,,הרכבות ידניות,,,
100,B01,5,WC270,, -   , 2.17 ,,,הרכבות ידניות,,,
100,B09,1,WC270,, 80.44 , -   ,,,הרכבות ידניות,,,
100,B09,5,WC270,, -   , 24.75 ,,,הרכבות ידניות,,,
100,B11,1,WC270,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,5,WC270,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B12,1,WC270,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,5,WC270,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B01,1,WCASS023,, 22.93 , -   ,,,הרכבה,,,
100,B01,5,WCASS023,, -   , 7.10 ,,,הרכבה,,,
100,B09,1,WCASS023,, 108.04 , -   ,,,הרכבה,,,
100,B09,5,WCASS023,, -   , 33.24 ,,,הרכבה,,,
100,B11,1,WCASS023,, 92.63 , -   ,,,הרכבה,,,
100,B11,5,WCASS023,, -   , 28.50 ,,,הרכבה,,,
100,B12,1,WCASS023,, 12.71 , -   ,,,הרכבה,,,
100,B12,5,WCASS023,, -   , 3.93 ,,,הרכבה,,,
100,B01,1,WCASS024,, 22.93 , -   ,,,הרכבה,,,
100,B01,5,WCASS024,, -   , 7.10 ,,,הרכבה,,,
100,B09,1,WCASS024,, 108.04 , -   ,,,הרכבה,,,
100,B09,5,WCASS024,, -   , 33.24 ,,,הרכבה,,,
100,B11,1,WCASS024,, 92.63 , -   ,,,הרכבה,,,
100,B11,5,WCASS024,, -   , 28.50 ,,,הרכבה,,,
100,B12,1,WCASS024,, 12.71 , -   ,,,הרכבה,,,
100,B12,5,WCASS024,, -   , 3.93 ,,,הרכבה,,,
100,B01,1,WCASS025,, 22.93 , -   ,,,הרכבה,,,
100,B01,5,WCASS025,, -   , 7.10 ,,,הרכבה,,,
100,B09,1,WCASS025,, 108.04 , -   ,,,הרכבה,,,
100,B09,5,WCASS025,, -   , 33.24 ,,,הרכבה,,,
100,B11,1,WCASS025,, 92.63 , -   ,,,הרכבה,,,
100,B11,5,WCASS025,, -   , 28.50 ,,,הרכבה,,,
100,B12,1,WCASS025,, 12.71 , -   ,,,הרכבה,,,
100,B12,5,WCASS025,, -   , 3.93 ,,,הרכבה,,,
100,B01,1,WCINJBG,, 22.93 , -   ,,,הזרקה,,,
100,B01,5,WCINJBG,, -   , 7.10 ,,,הזרקה,,,
100,B09,1,WCINJBG,, 125.52 , -   ,,,הזרקה,,,
100,B09,5,WCINJBG,, -   , 38.62 ,,,הזרקה,,,
100,B11,1,WCINJBG,, 95.72 , -   ,,,הזרקה,,,
100,B11,5,WCINJBG,, -   , 29.45 ,,,הזרקה,,,
100,B12,1,WCINJBG,, 12.71 , -   ,,,הזרקה,,,
100,B12,5,WCINJBG,, -   , 3.93 ,,,הזרקה,,,
100,B01,1,WC767,, 22.93 , -   ,,,הזרקה,,,
100,B01,5,WC767,, -   , 7.10 ,,,הרכבה,,,
100,B09,1,WC767,, 108.04 , -   ,,,הרכבה,,,
100,B09,5,WC767,, -   , 33.24 ,,,הרכבה,,,
100,B11,1,WC767,, 92.63 , -   ,,,הרכבה,,,
100,B11,5,WC767,, -   , 28.50 ,,,הרכבה,,,
100,B12,1,WC767,, 12.71 , -   ,,,הרכבה,,,
100,B12,5,WC767,, -   , 3.93 ,,,הרכבה,,,
100,B01,1,WC504,, 7.00 , -   ,,,טרנדיוסר,,,
100,B01,5,WC504,, -   , 2.17 ,,,טרנדיוסר,,,
100,B09,1,WC504,, 83.99 , -   ,,,טרנדיוסר,,,
100,B09,5,WC504,, -   , 25.84 ,,,טרנדיוסר,,,
100,B11,1,WC504,, 73.65 , -   ,,,טרנדיוסר,,,
100,B11,5,WC504,, -   , 22.66 ,,,טרנדיוסר,,,
100,B12,1,WC504,, 3.88 , -   ,,,טרנדיוסר,,,
